time,in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type
2024-04-15 11:52:19,3,0,42,44,0,0,1
2024-04-15 11:52:22,5,0,38,37,0,0,1
2024-04-15 11:52:24,12,0,57,49,0,0,1
2024-04-15 11:52:26,17,0,65,55,0,0,1
2024-04-15 11:52:28,14,0,92,87,0,0,1
2024-04-15 11:52:32,25,0,111,93,0,0,1
2024-04-15 11:52:41,8,0,49,44,0,0,1
2024-04-15 11:52:43,10,0,56,52,0,0,1
2024-04-15 11:52:51,25,0,41,27,0,0,1
2024-04-15 11:53:19,4,0,51,56,1,0,1
2024-04-15 11:53:20,7,0,47,54,1,0,1
2024-04-15 11:54:12,0,0,61,59,0,0,1
2024-04-15 11:54:18,0,0,174,115,0,0,1
2024-04-15 11:54:25,0,0,272,275,0,0,1
2024-04-15 11:54:54,15,0,31,25,0,0,1
2024-04-15 11:55:01,23,0,51,34,1,0,1
2024-04-15 11:55:27,14,0,43,35,0,0,1
2024-04-15 11:55:32,0,21,77,69,0,0,0
2024-04-15 11:55:38,4,0,21,21,1,0,1
2024-04-15 11:55:40,19,0,60,57,1,0,1
2024-04-15 11:55:49,17,0,75,63,0,0,1
2024-04-15 11:55:52,15,0,94,91,0,0,1
2024-04-15 11:55:53,11,0,25,22,1,0,1
2024-04-15 11:56:22,32,26,65,61,0,0,1
2024-04-15 11:56:25,13,0,141,55,0,0,1
2024-04-15 11:56:28,18,0,44,35,0,0,1
2024-04-15 11:56:29,9,0,65,61,0,0,1
2024-04-15 11:57:06,23,0,52,30,0,0,1
2024-04-15 11:57:53,0,0,26,240,0,0,1
2024-04-15 11:57:58,0,17,37,40,1,0,0
2024-04-15 11:58:08,11,0,27,24,1,0,1
2024-04-15 11:58:16,8,0,30,30,1,0,1
2024-04-15 11:58:16,9,0,28,27,0,0,1
2024-04-15 11:58:18,24,0,92,88,0,0,1
2024-04-15 11:58:49,25,0,181,184,0,0,1
2024-04-15 11:58:55,22,2,96,131,0,0,1
2024-04-15 11:59:25,5,0,59,54,0,0,1
2024-04-15 11:59:27,41,0,178,168,0,0,1
2024-04-15 11:59:55,4,0,37,37,0,0,1
2024-04-15 12:01:27,21,0,56,46,0,0,1
2024-04-15 12:01:59,7,0,37,37,0,0,1
2024-04-15 12:02:00,17,0,46,35,0,0,1
2024-04-15 12:02:03,21,0,142,135,0,0,1
2024-04-15 12:02:12,4,0,287,307,0,0,1
2024-04-15 12:03:11,11,0,43,42,1,0,1
2024-04-15 12:03:14,12,0,52,50,1,0,1
2024-04-15 12:03:34,7,0,28,29,0,0,1
2024-04-15 12:03:37,19,0,152,148,0,0,1
2024-04-15 12:03:51,15,0,119,137,1,0,1
2024-04-15 12:13:11,8,0,44,39,0,0,1
2024-04-15 12:13:56,22,0,162,248,0,0,1
2024-04-15 12:23:19,14,0,11,150,0,0,1
2024-04-15 12:25:31,0,4,48,61,0,1,0
2024-04-15 12:30:28,0,31,45,65,0,0,0
2024-04-15 12:32:23,12,0,47,50,0,0,1
2024-04-15 12:37:24,0,3,21,21,0,1,0
2024-04-15 12:37:46,0,17,83,97,0,1,0
2024-04-15 12:40:35,19,0,62,86,0,0,1
2024-04-15 12:41:20,69,0,104,55,0,0,1
2024-04-15 12:44:34,0,30,40,52,1,0,0
2024-04-15 12:44:43,0,4,33,35,0,1,0
2024-04-15 12:46:05,0,22,76,69,0,0,0
2024-04-15 12:46:07,0,8,50,85,0,0,0
2024-04-15 12:48:12,17,0,50,50,1,0,1
2024-04-15 12:56:34,0,29,148,142,0,0,0
2024-04-15 12:56:38,0,19,54,55,0,0,0
2024-04-15 12:58:00,0,57,59,100,0,0,0
2024-04-15 12:58:53,0,17,85,80,0,0,0
2024-04-15 13:00:12,0,19,50,48,0,0,0
2024-04-15 13:00:51,0,0,268,265,0,0,0
2024-04-15 13:02:23,0,17,32,31,1,0,0
2024-04-15 13:06:12,0,14,80,64,0,0,0
2024-04-15 13:08:03,36,0,170,161,0,0,1
2024-04-15 13:08:55,0,33,37,60,1,0,0
2024-04-15 13:26:28,0,18,50,56,1,0,0
2024-04-15 13:30:53,0,17,78,69,1,0,0
2024-04-15 13:30:59,0,7,30,27,0,0,0
2024-04-15 13:31:00,0,4,35,34,0,1,0
2024-04-15 13:31:01,0,4,47,48,0,1,0
2024-04-15 13:31:02,0,9,75,71,0,0,0
2024-04-15 13:31:02,0,13,111,110,1,0,0
2024-04-15 13:31:03,0,3,36,40,0,1,0
2024-04-15 13:31:05,0,3,49,51,0,1,0
2024-04-15 13:31:05,0,16,62,68,1,0,0
2024-04-15 13:31:06,0,16,49,52,1,0,0
2024-04-15 13:31:07,0,10,26,20,1,0,0
2024-04-15 13:31:07,0,6,20,22,0,0,0
2024-04-15 13:31:08,0,5,86,85,1,0,0
2024-04-15 13:31:08,0,17,38,27,0,0,0
2024-04-15 13:31:10,0,12,40,39,1,0,0
2024-04-15 13:31:11,0,6,36,36,0,0,0
2024-04-15 13:31:12,0,9,35,38,1,0,0
2024-04-15 13:31:13,0,22,104,104,0,1,0
2024-04-15 13:31:13,0,8,28,28,0,0,0
2024-04-15 13:31:14,0,24,42,22,0,1,0
2024-04-15 13:31:16,0,4,20,17,1,0,0
2024-04-15 13:31:17,0,0,43,43,0,1,0
2024-04-15 13:31:18,0,4,29,24,0,0,0
2024-04-15 13:31:18,0,6,45,48,0,1,0
2024-04-15 13:31:20,0,8,26,21,0,0,0
2024-04-15 13:31:21,0,6,40,36,1,0,0
2024-04-15 13:31:22,0,3,30,23,0,0,0
2024-04-15 13:31:22,0,14,47,37,0,1,0
2024-04-15 13:31:23,0,20,39,49,0,0,0
2024-04-15 13:31:24,11,20,91,82,0,1,0
2024-04-15 13:31:25,0,5,38,30,0,0,0
2024-04-15 13:31:27,0,18,176,193,0,1,0
2024-04-15 13:31:27,0,11,27,31,0,0,0
2024-04-15 13:31:27,0,4,35,34,0,0,0
2024-04-15 13:31:29,0,10,48,47,0,0,0
2024-04-15 13:31:31,0,5,53,49,0,1,0
2024-04-15 13:31:32,0,9,46,49,0,0,0
2024-04-15 13:31:33,0,20,83,95,0,1,0
2024-04-15 13:31:33,0,24,43,58,0,0,0
2024-04-15 13:31:34,0,3,66,74,0,1,0
2024-04-15 13:31:34,0,15,75,69,0,0,0
2024-04-15 13:31:36,0,16,57,62,0,1,0
2024-04-15 13:31:37,0,14,51,56,0,0,0
2024-04-15 13:31:38,0,6,26,22,0,1,0
2024-04-15 13:31:39,0,3,61,56,0,0,0
2024-04-15 13:31:41,0,9,38,39,0,0,0
2024-04-15 13:31:49,0,40,105,130,1,0,0
2024-04-15 13:31:50,0,31,60,85,0,0,0
2024-04-15 13:31:56,27,0,47,19,1,0,1
2024-04-15 13:31:59,0,21,66,63,1,0,0
2024-04-15 13:32:02,16,0,54,51,1,0,1
2024-04-15 13:32:03,0,14,55,42,0,0,0
2024-04-15 13:32:10,0,11,26,31,1,0,0
2024-04-15 13:32:11,0,6,60,60,0,1,0
2024-04-15 13:32:13,0,47,95,123,0,0,0
2024-04-15 13:32:15,16,0,41,49,1,0,1
2024-04-15 13:32:15,0,11,98,99,0,0,0
2024-04-15 13:32:16,4,0,62,63,0,1,1
2024-04-15 13:32:17,0,7,86,105,1,0,0
2024-04-15 13:32:18,0,9,29,33,1,0,0
2024-04-15 13:32:19,0,0,96,126,0,1,1
2024-04-15 13:32:20,0,0,137,207,0,0,0
2024-04-15 13:32:21,24,0,54,41,1,0,1
2024-04-15 13:32:22,12,0,47,60,1,0,1
2024-04-15 13:32:24,11,0,67,68,1,0,1
2024-04-15 13:33:01,0,0,28,225,1,0,1
2024-04-15 13:33:02,5,0,25,69,1,0,1
2024-04-15 13:33:09,0,63,61,101,0,0,0
2024-04-15 13:33:11,0,8,25,24,0,0,0
2024-04-15 13:33:19,0,22,51,53,0,0,0
2024-04-15 13:33:21,0,9,101,91,0,0,0
2024-04-15 13:33:25,0,5,21,19,0,0,0
2024-04-15 13:33:27,12,0,36,31,1,0,1
2024-04-15 13:33:37,0,0,86,64,1,0,1
2024-04-15 13:33:44,4,0,45,46,0,0,1
2024-04-15 13:33:46,10,0,57,58,0,0,1
2024-04-15 13:33:48,8,0,55,54,0,0,1
2024-04-15 13:33:49,9,0,43,43,0,0,1
2024-04-15 13:33:52,20,0,85,78,0,0,1
2024-04-15 13:33:57,18,0,43,32,1,0,1
2024-04-15 13:34:00,9,0,79,125,1,0,1
2024-04-15 13:34:15,28,0,149,153,1,0,1
2024-04-15 13:34:37,12,0,38,33,1,0,1
2024-04-15 13:34:39,19,0,113,111,1,0,1
2024-04-15 13:34:50,3,0,43,46,0,0,1
2024-04-15 13:34:52,13,0,115,101,0,0,1
2024-04-15 13:34:53,12,0,85,82,0,0,1
2024-04-15 13:35:02,9,0,214,240,0,0,1
2024-04-15 13:35:03,30,0,91,80,1,0,1
2024-04-15 13:35:21,0,19,34,42,0,0,0
2024-04-15 13:36:01,0,41,61,94,0,0,0
2024-04-15 13:36:39,0,40,108,121,0,0,0
2024-04-15 13:36:53,17,0,141,82,1,0,1
2024-04-15 13:36:56,43,0,97,72,1,0,1
2024-04-15 13:37:13,34,0,90,79,1,0,1
2024-04-15 13:37:30,0,46,54,73,1,0,0
2024-04-15 13:37:32,0,13,34,29,1,0,0
2024-04-15 13:39:10,11,0,61,58,1,0,1
2024-04-15 13:40:12,18,0,66,52,0,0,1
2024-04-15 13:40:13,10,0,46,46,1,0,1
2024-04-15 13:40:13,17,0,45,54,0,0,1
2024-04-15 13:40:15,11,0,51,57,1,0,1
2024-04-15 13:40:26,5,0,24,30,1,0,1
2024-04-15 13:40:27,18,0,44,37,1,0,1
2024-04-15 13:40:32,4,0,135,149,0,1,1
2024-04-15 13:40:39,8,0,269,278,0,0,1
2024-04-15 13:41:01,25,0,92,76,0,0,1
2024-04-15 13:41:02,23,0,42,36,0,0,1
2024-04-15 13:41:08,8,0,35,36,1,0,1
2024-04-15 13:41:11,0,0,101,86,1,0,1
2024-04-15 13:41:18,2,0,245,246,0,1,1
2024-04-15 13:41:43,0,17,119,113,0,1,0
2024-04-15 13:41:45,0,0,58,57,0,1,0
2024-04-15 13:42:25,7,0,51,48,0,1,1
2024-04-15 13:42:28,28,0,239,293,1,0,1
2024-04-15 13:42:30,4,0,38,38,0,1,1
2024-04-15 13:42:31,2,0,39,41,0,1,1
2024-04-15 13:43:37,22,0,105,91,0,0,1
2024-04-15 13:45:54,8,0,197,221,0,0,1
2024-04-15 13:46:59,0,5,72,111,0,0,0
2024-04-15 13:48:17,0,23,37,47,0,0,0
2024-04-15 13:49:39,11,0,37,35,0,0,1
2024-04-15 13:52:38,20,0,92,81,0,0,1
2024-04-15 13:53:36,5,0,29,30,1,0,1
2024-04-15 14:22:15,0,21,97,100,0,0,0
2024-04-15 14:41:01,0,34,50,54,0,0,0
2024-04-15 14:45:11,7,0,73,150,0,0,1
2024-04-15 14:55:31,20,0,98,107,0,0,1
2024-04-15 15:06:57,0,4,120,30,1,0,0
2024-04-15 15:09:08,0,22,85,91,0,0,0
2024-04-15 15:09:22,0,5,64,65,0,1,0
2024-04-15 15:09:35,0,22,45,57,0,0,0
2024-04-15 15:09:39,0,10,31,32,0,1,0
2024-04-15 15:09:41,0,9,167,164,0,0,0
2024-04-15 15:09:41,0,9,61,66,0,1,0
2024-04-15 15:09:43,0,9,50,103,0,1,0
2024-04-15 15:09:44,0,0,45,52,0,1,0
2024-04-15 15:09:45,0,4,25,24,0,0,0
2024-04-15 15:09:46,0,16,53,62,0,1,0
2024-04-15 15:09:52,0,9,51,52,0,0,0
2024-04-15 15:09:54,0,6,28,25,0,0,0
2024-04-15 15:09:56,0,6,24,21,0,0,0
2024-04-15 15:09:59,0,7,78,68,0,0,0
2024-04-15 15:09:59,0,4,84,84,0,1,0
2024-04-15 15:10:01,0,9,41,30,0,0,0
2024-04-15 15:10:01,0,4,53,50,0,1,0
2024-04-15 15:10:11,0,17,56,67,0,1,0
2024-04-15 15:10:12,0,4,31,33,0,1,0
2024-04-15 15:10:18,0,6,88,89,0,1,0
2024-04-15 15:10:31,0,4,52,73,0,1,0
2024-04-15 15:10:32,37,0,32,30,0,1,1
2024-04-15 15:11:37,0,37,58,80,1,0,0
2024-04-15 15:17:23,10,0,69,142,0,0,1
2024-04-15 15:17:26,16,0,60,54,0,0,1
2024-04-15 15:17:33,16,0,99,103,0,0,1
2024-04-15 15:18:02,14,0,46,32,0,0,1
2024-04-15 15:18:07,30,0,124,108,0,0,1
2024-04-15 15:18:36,0,34,44,47,1,0,0
2024-04-15 15:18:47,0,29,76,88,1,0,0
2024-04-15 15:18:58,0,17,64,65,1,0,0
2024-04-15 15:19:06,21,0,54,48,0,0,1
2024-04-15 15:19:12,0,13,29,27,1,0,0
2024-04-15 15:19:14,0,8,30,28,1,0,0
2024-04-15 15:19:15,0,10,42,40,1,0,0
2024-04-15 15:19:16,0,9,32,28,1,0,0
2024-04-15 15:19:17,0,9,28,28,1,0,0
2024-04-15 15:19:21,0,9,42,40,1,0,0
2024-04-15 15:19:24,0,12,25,30,1,0,0
2024-04-15 15:19:26,0,5,34,29,1,0,0
2024-04-15 15:19:27,0,9,34,34,1,0,0
2024-04-15 15:19:32,0,20,104,95,1,0,0
2024-04-15 15:19:35,0,9,29,29,1,0,0
2024-04-15 15:19:37,0,4,46,42,1,0,0
2024-04-15 15:19:39,0,7,31,24,1,0,0
2024-04-15 15:19:41,0,11,33,34,1,0,0
2024-04-15 15:19:43,0,5,44,36,1,0,0
2024-04-15 15:19:46,0,3,29,24,1,0,0
2024-04-15 15:19:53,0,7,33,25,1,0,0
2024-04-15 15:19:54,0,19,44,45,1,0,0
2024-04-15 15:20:07,0,46,80,98,1,0,0
2024-04-15 15:20:14,43,0,33,234,0,0,1
2024-04-15 15:20:16,0,9,40,40,1,0,0
2024-04-15 15:20:22,13,0,30,25,1,0,1
2024-04-15 15:20:24,15,0,91,91,1,0,1
2024-04-15 15:20:27,0,3,22,28,1,0,0
2024-04-15 15:20:28,0,4,20,21,1,0,0
2024-04-15 15:20:36,12,0,39,33,1,0,1
2024-04-15 15:20:37,0,24,68,73,1,1,0
2024-04-15 15:20:37,7,0,21,21,1,0,1
2024-04-15 15:20:40,18,0,88,78,1,0,1
2024-04-15 15:20:53,0,19,84,86,1,0,0
2024-04-15 15:22:13,12,0,28,27,0,0,1
2024-04-15 15:22:18,9,0,372,383,0,0,1
2024-04-15 15:23:06,0,0,168,245,0,0,1
2024-04-15 15:23:46,25,0,44,41,0,0,1
2024-04-15 15:23:47,7,0,81,96,0,0,1
2024-04-15 15:24:33,7,0,40,38,0,0,1
2024-04-15 15:24:34,11,0,29,28,0,0,1
2024-04-15 15:24:37,5,0,72,75,0,0,1
2024-04-15 15:24:39,13,0,60,59,0,0,1
2024-04-15 15:26:12,12,0,60,81,0,0,1
2024-04-15 15:26:14,0,39,84,147,0,0,0
2024-04-15 15:26:45,36,0,247,234,0,0,1
2024-04-15 15:27:51,19,0,71,74,0,0,1
2024-04-15 15:27:52,10,0,33,31,0,0,1
2024-04-15 15:27:56,50,0,158,215,0,0,1
2024-04-15 15:28:18,4,7,48,58,0,1,0
2024-04-15 15:28:20,17,9,49,47,0,1,1
2024-04-15 15:29:47,14,0,37,28,0,0,1
2024-04-15 15:29:49,9,0,73,90,0,0,1
2024-04-15 15:31:51,13,0,47,39,1,0,1
2024-04-15 15:32:14,24,0,467,464,0,0,1
2024-04-15 15:37:31,44,0,297,367,1,0,1
2024-04-15 15:40:04,0,0,239,230,0,0,1
2024-04-15 15:43:46,29,0,82,67,0,0,1
2024-04-15 15:43:49,0,0,158,190,0,0,1
2024-04-15 16:01:31,13,0,250,278,1,0,1
2024-04-15 16:26:31,0,20,38,34,0,0,0
2024-04-15 16:49:26,0,24,92,94,0,0,0
2024-04-15 16:57:34,0,5,34,36,0,1,0
2024-04-15 16:57:44,0,5,53,51,0,1,0
2024-04-15 16:57:47,0,7,83,58,0,1,0
2024-04-15 16:57:54,12,0,72,51,0,0,1
2024-04-15 16:57:59,0,4,29,26,0,0,0
2024-04-15 16:58:02,0,119,111,219,0,1,0
2024-04-15 16:58:03,0,6,51,38,0,0,0
2024-04-15 16:58:04,0,10,45,51,0,1,0
2024-04-15 16:58:04,0,13,57,52,0,0,0
2024-04-15 16:58:06,0,5,42,42,0,0,0
2024-04-15 16:58:07,0,3,46,45,0,1,0
2024-04-15 16:58:09,0,7,21,20,0,0,0
2024-04-15 16:58:12,0,5,31,29,0,0,0
2024-04-15 16:58:13,0,7,58,54,0,0,0
2024-04-15 16:58:15,0,7,44,39,0,1,0
2024-04-15 16:58:18,0,4,23,25,0,1,0
2024-04-15 16:58:22,0,3,19,31,0,1,0
2024-04-15 16:58:23,0,39,57,82,0,0,0
2024-04-15 16:58:23,8,0,11,31,0,1,1
2024-04-15 16:58:26,0,5,26,29,0,1,0
2024-04-15 16:58:34,0,7,128,130,0,1,0
2024-04-15 16:58:58,0,58,67,98,0,0,0
2024-04-15 16:58:59,0,17,54,59,0,0,0
2024-04-15 16:59:01,0,17,60,63,0,0,0
2024-04-15 16:59:15,0,4,39,36,0,1,0
2024-04-15 17:00:18,0,31,70,94,0,0,0
2024-04-15 17:00:23,0,8,60,67,0,1,0
2024-04-15 17:00:38,0,11,29,84,0,1,0
2024-04-15 17:01:34,4,0,136,143,0,0,1
2024-04-15 17:01:38,5,0,26,30,0,0,1
2024-04-15 17:01:43,0,70,134,178,0,0,0
2024-04-15 17:01:47,6,0,23,23,0,0,1
2024-04-15 17:05:45,0,8,21,19,0,0,0
2024-04-15 17:07:20,5,0,18,18,0,0,1
2024-04-15 17:11:33,18,0,28,32,0,0,1
2024-04-15 17:12:56,7,0,24,27,0,0,1
2024-04-15 17:13:23,9,0,28,24,0,0,1
2024-04-15 17:19:00,0,17,59,56,1,0,0
2024-04-15 17:19:08,0,6,49,33,1,0,0
2024-04-15 17:19:28,0,15,52,49,1,0,0
2024-04-15 17:19:51,0,25,94,103,1,0,0
2024-04-15 17:19:54,0,9,63,49,1,0,0
2024-04-15 17:19:55,0,10,33,34,1,0,0
2024-04-15 17:19:57,0,5,25,21,1,0,0
2024-04-15 17:20:51,0,25,42,54,1,0,0
2024-04-15 17:20:52,0,26,38,54,1,0,0
2024-04-15 18:35:39,0,9,53,48,0,0,0
2024-04-15 18:35:40,0,5,31,32,0,0,0
2024-04-15 18:36:12,0,4,19,18,0,0,0
2024-04-15 18:38:28,0,12,396,389,0,0,0
2024-04-15 18:38:29,0,7,23,22,0,0,0
2024-04-15 20:08:55,31,0,205,181,1,0,1
2024-04-15 20:09:14,7,0,48,57,0,0,1
2024-04-15 20:09:20,0,17,98,93,0,0,0
2024-04-16 06:25:14,0,0,165,324,0,0,0
2024-04-16 06:25:53,0,5,97,70,0,0,0
2024-04-16 06:28:10,23,0,140,126,0,0,1
2024-04-16 06:28:12,0,0,46,29,0,0,1
2024-04-16 06:32:33,0,5,125,87,0,0,0
2024-04-16 06:32:35,0,7,136,122,0,0,0
2024-04-16 06:32:47,133,0,827,21,0,0,1
2024-04-16 06:47:18,10,0,136,79,0,0,1
2024-04-16 07:04:46,13,0,14,13,1,1,1
2024-04-16 07:08:38,0,55,75,423,1,0,0
2024-04-16 07:37:14,23,0,80,77,0,0,1
2024-04-16 08:03:32,12,0,60,20,0,0,1
2024-04-16 08:09:26,28,0,79,59,1,0,1
2024-04-16 08:13:03,17,0,43,45,0,0,1
2024-04-16 08:13:08,22,13,86,156,0,0,1
2024-04-16 08:13:54,5,0,39,47,0,0,1
2024-04-16 08:14:55,0,7,42,42,0,1,0
2024-04-16 08:15:17,14,0,36,36,1,0,1
2024-04-16 08:17:23,28,0,69,65,1,0,1
2024-04-16 08:17:24,21,0,37,26,1,0,1
2024-04-16 08:18:41,10,0,43,39,1,0,1
2024-04-16 08:18:58,12,0,35,33,1,0,1
2024-04-16 08:19:00,8,0,31,35,1,0,1
2024-04-16 08:19:12,25,0,119,115,0,0,1
2024-04-16 08:19:30,26,0,38,26,0,0,1
2024-04-16 08:19:31,6,0,23,22,0,0,1
2024-04-16 08:20:32,11,0,32,25,1,0,1
2024-04-16 08:20:33,20,0,39,25,0,0,1
2024-04-16 08:21:01,17,0,87,48,1,0,1
2024-04-16 08:21:04,0,0,40,60,1,0,1
2024-04-16 08:21:04,9,0,37,36,1,0,1
2024-04-16 08:21:05,14,0,19,58,0,0,1
2024-04-16 08:21:23,21,0,55,46,1,0,1
2024-04-16 08:21:27,4,0,27,28,1,0,1
2024-04-16 08:21:46,18,0,42,35,1,0,1
2024-04-16 08:21:48,12,0,55,56,1,0,1
2024-04-16 08:22:05,19,0,38,31,0,0,1
2024-04-16 08:22:31,10,0,54,51,0,0,1
2024-04-16 08:23:07,24,0,50,40,1,0,1
2024-04-16 08:23:14,42,0,87,49,0,0,1
2024-04-16 08:23:15,9,0,47,47,0,0,1
2024-04-16 08:23:23,9,0,24,35,1,0,1
2024-04-16 08:23:44,14,0,37,36,0,0,1
2024-04-16 08:24:06,18,0,40,30,0,0,1
2024-04-16 08:24:33,14,0,110,127,1,0,1
2024-04-16 08:25:21,14,0,39,55,0,0,1
2024-04-16 08:25:25,9,0,34,29,1,0,1
2024-04-16 08:25:26,99,0,176,139,0,0,1
2024-04-16 08:26:13,17,0,73,90,1,0,1
2024-04-16 08:26:15,6,0,37,38,1,0,1
2024-04-16 08:26:16,9,0,24,22,1,0,1
2024-04-16 08:27:02,44,0,166,148,0,0,1
2024-04-16 08:27:11,16,0,56,55,1,0,1
2024-04-16 08:27:15,13,0,35,29,1,0,1
2024-04-16 08:27:27,9,0,33,32,1,0,1
2024-04-16 08:27:28,7,0,19,20,1,0,1
2024-04-16 08:27:41,10,0,32,29,0,0,1
2024-04-16 08:27:43,10,0,64,21,0,0,1
2024-04-16 08:27:45,0,0,123,133,0,0,1
2024-04-16 08:27:47,13,0,65,79,0,0,1
2024-04-16 08:27:49,13,0,100,106,0,0,1
2024-04-16 08:28:27,23,0,189,184,0,0,1
2024-04-16 08:28:42,13,0,37,41,1,0,1
2024-04-16 08:28:44,15,0,11,52,0,0,1
2024-04-16 08:28:54,7,0,96,154,1,0,1
2024-04-16 08:29:21,8,3,41,49,0,0,1
2024-04-16 08:29:41,22,0,67,48,0,0,1
2024-04-16 08:29:53,0,14,39,38,0,0,0
2024-04-16 08:30:08,40,0,102,142,0,0,1
2024-04-16 08:31:26,6,0,73,128,0,0,1
2024-04-16 08:34:06,43,0,51,34,0,0,1
2024-04-16 08:34:08,11,0,48,42,0,0,1
2024-04-16 08:34:27,41,0,106,108,0,0,1
2024-04-16 08:37:20,38,0,207,209,0,0,1
2024-04-16 08:39:14,0,0,96,109,0,0,1
2024-04-16 08:41:18,16,0,45,34,1,0,1
2024-04-16 08:41:20,6,0,58,72,1,0,1
2024-04-16 08:42:30,0,0,145,157,0,0,1
2024-04-16 08:43:42,10,0,79,77,0,0,1
2024-04-16 08:45:16,24,0,37,22,1,0,1
2024-04-16 08:45:17,15,0,72,77,1,0,1
2024-04-16 08:50:00,17,0,101,149,0,0,1
2024-04-16 08:53:33,32,0,60,50,0,0,1
2024-04-16 09:00:19,12,0,33,40,0,0,1
2024-04-16 09:00:20,7,0,53,78,0,0,1
2024-04-16 09:05:08,12,0,58,65,1,0,1
2024-04-16 09:06:19,38,0,85,69,0,0,1
2024-04-16 09:20:45,0,6,42,41,0,1,0
2024-04-16 09:22:31,0,31,41,52,0,0,0
2024-04-16 09:23:26,18,0,64,64,0,0,1
2024-04-16 09:27:14,0,16,34,40,0,0,0
2024-04-16 09:36:21,10,0,64,154,0,0,1
2024-04-16 09:46:21,0,5,38,38,0,1,0
2024-04-16 09:51:26,0,11,25,27,1,0,0
2024-04-16 09:53:12,0,21,80,52,0,1,0
2024-04-16 09:56:09,43,0,59,105,1,0,1
2024-04-16 09:59:15,0,20,28,36,1,0,0
2024-04-16 09:59:19,0,16,38,42,1,0,0
2024-04-16 09:59:22,0,9,23,26,1,0,0
2024-04-16 09:59:26,0,9,21,22,1,0,0
2024-04-16 09:59:28,0,7,32,27,1,0,0
2024-04-16 09:59:29,0,6,22,20,1,0,0
2024-04-16 09:59:31,0,5,39,35,1,0,0
2024-04-16 09:59:32,0,6,27,23,1,0,0
2024-04-16 09:59:34,0,7,29,29,1,0,0
2024-04-16 09:59:34,0,12,24,28,1,0,0
2024-04-16 09:59:36,0,6,24,24,1,0,0
2024-04-16 09:59:37,0,14,31,40,1,0,0
2024-04-16 09:59:39,0,5,20,19,1,0,0
2024-04-16 09:59:40,0,7,44,42,1,0,0
2024-04-16 09:59:43,0,8,30,26,1,0,0
2024-04-16 09:59:44,0,21,33,41,1,0,0
2024-04-16 09:59:46,0,10,76,70,1,0,0
2024-04-16 09:59:48,0,16,55,53,1,0,0
2024-04-16 09:59:50,0,6,19,33,1,0,0
2024-04-16 09:59:52,6,0,58,101,1,0,1
2024-04-16 09:59:53,45,0,61,31,1,0,1
2024-04-16 09:59:54,42,0,28,27,1,0,1
2024-04-16 09:59:57,0,10,34,77,1,0,0
2024-04-16 09:59:58,49,0,128,61,1,0,1
2024-04-16 10:00:01,0,24,55,70,1,0,0
2024-04-16 10:00:02,0,5,52,44,1,0,0
2024-04-16 10:00:04,0,13,37,42,1,0,0
2024-04-16 10:00:23,0,17,53,59,1,0,0
2024-04-16 10:00:24,0,16,22,26,1,0,0
2024-04-16 10:00:25,0,7,31,27,1,0,0
2024-04-16 10:00:43,0,18,69,77,1,0,0
2024-04-16 10:01:35,0,12,111,112,1,1,0
2024-04-16 10:03:01,21,0,75,65,1,0,1
2024-04-16 10:03:06,0,22,34,43,0,0,0
2024-04-16 10:03:08,0,12,26,30,0,0,0
2024-04-16 10:03:14,0,5,32,25,0,0,0
2024-04-16 10:03:17,0,8,28,27,0,0,0
2024-04-16 10:03:18,0,12,92,98,0,1,0
2024-04-16 10:03:20,0,6,29,36,0,1,0
2024-04-16 10:03:21,0,9,37,39,0,1,0
2024-04-16 10:03:22,0,12,26,30,0,1,0
2024-04-16 10:03:22,0,4,26,23,0,0,0
2024-04-16 10:03:24,0,6,57,57,0,0,0
2024-04-16 10:03:24,0,5,52,48,0,1,0
2024-04-16 10:03:26,0,3,32,31,0,0,0
2024-04-16 10:03:27,0,11,45,53,0,1,0
2024-04-16 10:03:27,0,16,44,43,0,0,0
2024-04-16 10:03:28,0,8,40,39,0,0,0
2024-04-16 10:03:29,0,9,48,47,0,0,0
2024-04-16 10:03:30,0,6,42,44,0,1,0
2024-04-16 10:03:31,0,8,34,36,0,0,0
2024-04-16 10:03:33,0,11,37,29,0,0,0
2024-04-16 10:03:34,0,12,35,36,0,1,0
2024-04-16 10:03:34,0,7,28,29,0,0,0
2024-04-16 10:03:35,0,5,21,25,0,0,0
2024-04-16 10:03:36,0,6,29,29,0,1,0
2024-04-16 10:03:36,0,26,40,49,0,0,0
2024-04-16 10:03:38,0,10,82,92,0,1,0
2024-04-16 10:03:40,0,5,70,56,0,1,0
2024-04-16 10:03:41,7,0,32,31,0,0,1
2024-04-16 10:03:43,18,0,42,30,1,0,1
2024-04-16 10:03:43,11,0,37,37,0,0,1
2024-04-16 10:03:46,10,0,29,26,1,0,1
2024-04-16 10:03:53,11,0,24,21,1,0,1
2024-04-16 10:03:54,15,0,44,39,1,0,1
2024-04-16 10:03:56,17,0,46,43,1,0,1
2024-04-16 10:03:57,0,55,24,25,1,0,0
2024-04-16 10:04:09,0,20,41,51,0,0,0
2024-04-16 10:04:09,0,4,72,73,0,1,0
2024-04-16 10:04:11,0,11,29,33,0,0,0
2024-04-16 10:04:12,0,6,26,23,0,0,0
2024-04-16 10:04:14,0,0,26,23,0,1,1
